date,score
2020/04/01,1.1937464237982185
2020/04/02,1.2059587678992367
2020/04/03,1.2078193648275475
2020/04/04,1.2182313440003134
2020/04/05,1.2062350022242032
2020/04/06,1.1868432776910358
2020/04/07,1.1856600208321688
2020/04/08,1.1746472021915613
2020/04/09,1.1704769356390838
2020/04/10,1.1487996670746026
2020/04/11,1.1366581005596628
2020/04/12,1.16735935867265
2020/04/13,1.1692547006157858
2020/04/14,1.1740698615199756
2020/04/15,1.1658596941230615
2020/04/16,1.1623875404649082
2020/04/17,1.1728701382214695
2020/04/18,1.1862513506593202
2020/04/19,1.1573244731343137
2020/04/20,1.1560350560824437
2020/04/21,1.1715642194553177
2020/04/22,1.1877366266763059
2020/04/23,1.2118145808504888
2020/04/24,1.149490138023914
2020/04/25,1.0836293633990044
2020/04/26,1.1296822383688652
2020/04/27,1.144133861125371
2020/04/28,1.0273016133942208
2020/04/29,0.8618029444764188
2020/04/30,0.5740324439362767
